lats,lons
17.59,-110.68
17.59,-110.64
17.59,-110.59
17.59,-110.55
17.59,-110.5
17.59,-110.45
17.59,-110.41
17.59,-110.37
17.59,-110.32
17.59,-110.28
17.59,-110.23
17.59,-110.19
17.59,-110.14
17.59,-110.09
17.59,-110.05
17.59,-110.01
17.59,-109.96
17.59,-109.92
17.59,-109.87
17.59,-109.83
17.59,-109.78
17.59,-109.73
17.59,-109.69
17.59,-109.65
17.59,-109.6
17.59,-109.56
17.59,-109.51
17.59,-109.47
17.59,-109.42
17.59,-109.38
17.59,-109.33
17.59,-109.28
17.59,-109.24
17.59,-109.2
17.59,-109.15
17.59,-109.11
17.59,-109.06
17.59,-109.02
17.59,-108.97
17.59,-108.93
17.59,-108.88
17.59,-108.84
17.59,-108.79
17.59,-108.75
17.59,-108.7
17.59,-108.66
17.59,-108.61
17.59,-108.56
17.59,-108.52
17.59,-108.48
17.59,-108.43
17.59,-108.39
17.59,-108.34
17.59,-108.3
17.59,-108.25
17.59,-108.2
17.59,-108.16
17.59,-108.12
17.59,-108.07
17.59,-108.03
17.59,-107.98
17.59,-107.94
17.59,-107.89
17.59,-107.84
17.59,-107.8
17.59,-107.76
17.59,-107.71
17.59,-107.67
17.59,-107.62
17.59,-107.58
17.59,-107.53
17.59,-107.48
17.59,-107.44
17.59,-107.4
17.59,-107.35
17.59,-107.31
17.59,-107.26
17.59,-107.22
17.59,-107.17
17.59,-107.12
17.59,-107.08
17.59,-107.03
17.59,-106.99
17.59,-106.95
17.59,-106.9
17.59,-106.86
17.59,-106.81
17.59,-106.77
17.59,-106.72
17.59,-106.68
17.59,-106.63
17.59,-106.59
17.59,-106.54
17.59,-106.5
17.59,-106.45
17.59,-106.41
17.59,-106.36
17.59,-106.31
17.59,-106.27
17.59,-106.23
17.59,-106.18
17.59,-106.14
17.59,-106.09
17.59,-106.05
17.59,-106.0
17.59,-105.95
17.59,-105.91
17.59,-105.87
17.59,-105.82
17.59,-105.78
17.59,-105.73
17.59,-105.69
17.59,-105.64
17.59,-105.59
17.59,-105.55
17.59,-105.51
17.59,-105.46
17.59,-105.42
17.59,-105.37
17.59,-105.33
17.59,-105.28
17.59,-105.23
17.59,-105.19
17.59,-105.15
17.59,-105.1
17.59,-105.06
17.59,-105.01
17.59,-104.97
17.59,-104.92
17.59,-104.88
17.59,-104.83
17.59,-104.78
17.59,-104.74
17.59,-104.7
17.59,-104.65
17.59,-104.61
17.59,-104.56
17.59,-104.52
17.59,-104.47
17.59,-104.43
17.59,-104.38
17.59,-104.34
17.59,-104.29
17.59,-104.25
17.59,-104.2
17.59,-104.16
17.59,-104.11
17.59,-104.06
17.59,-104.02
17.59,-103.98
17.59,-103.93
17.59,-103.89
17.59,-103.84
17.59,-103.8
17.59,-103.75
17.59,-103.7
17.59,-103.66
17.59,-103.62
17.59,-103.57
17.59,-103.53
17.59,-103.48
17.59,-103.44
17.59,-103.39
17.59,-103.34
17.59,-103.3
17.59,-103.26
17.59,-103.21
17.59,-103.17
17.59,-103.12
17.59,-103.08
17.59,-103.03
17.59,-102.98
17.59,-102.94
17.59,-102.9
17.59,-102.85
17.59,-102.81
17.59,-102.76
17.59,-102.72
17.59,-102.67
17.59,-102.62
17.59,-102.58
17.59,-102.53
17.59,-102.49
17.59,-102.45
17.59,-102.4
17.59,-102.36
17.59,-102.31
17.59,-102.27
17.59,-102.22
17.59,-102.18
17.59,-102.13
17.59,-102.09
17.59,-102.04
17.59,-102.0
17.59,-101.95
17.59,-101.91
17.59,-101.86
17.59,-101.81
17.59,-101.77
17.59,-101.73
17.59,-101.68
17.59,-101.64
17.59,-101.59
17.59,-101.55
17.59,-101.5
17.59,-101.45
17.59,-101.41
17.59,-101.37
17.59,-101.32
17.59,-101.28
17.59,-101.23
17.59,-101.19
17.59,-101.14
17.59,-101.09
17.59,-101.05
17.59,-101.0
17.59,-100.96
17.59,-100.92
17.59,-100.87
17.59,-100.83
17.59,-100.78
17.59,-100.73
17.59,-100.69
17.59,-100.65
17.59,-100.6
17.59,-100.56
17.59,-100.51
17.59,-100.47
17.59,-100.42
17.59,-100.38
17.59,-100.33
17.59,-100.28
17.59,-100.24
17.59,-100.2
17.59,-100.15
17.59,-100.11
17.59,-100.06
17.59,-100.02
17.59,-99.97
17.59,-99.93
17.59,-99.88
17.59,-99.84
17.59,-99.79
17.59,-99.75
17.59,-99.7
17.59,-99.66
17.59,-99.61
17.59,-99.56
17.59,-99.52
17.59,-99.48
17.59,-99.43
17.59,-99.39
17.59,-99.34
17.59,-99.3
17.59,-99.25
17.59,-99.21
17.59,-99.16
17.59,-99.12
17.59,-99.07
17.59,-99.03
17.59,-98.98
17.59,-98.94
17.59,-98.89
17.59,-98.84
17.59,-98.8
17.59,-98.75
17.59,-98.71
17.59,-98.67
17.59,-98.62
17.59,-98.58
17.59,-98.53
17.59,-98.48
17.59,-98.44
17.59,-98.4
17.59,-98.35
17.59,-98.31
17.59,-98.26
17.59,-98.22
17.59,-98.17
17.59,-98.12
17.59,-98.08
17.59,-98.03
17.59,-97.99
17.59,-97.95
17.59,-97.9
17.59,-97.86
17.59,-97.81
17.59,-97.77
17.59,-97.72
17.59,-97.68
17.59,-97.63
17.59,-97.59
17.59,-97.54
17.59,-97.5
17.59,-97.45
17.59,-97.41
17.59,-97.36
17.59,-97.31
17.59,-97.27
17.59,-97.23
17.59,-97.18
17.59,-97.14
17.59,-97.09
17.59,-97.05
17.59,-97.0
17.59,-96.96
17.59,-96.91
17.59,-96.87
17.59,-96.82
17.59,-96.78
17.59,-96.73
17.59,-96.69
17.59,-96.64
17.59,-96.59
17.59,-96.55
17.59,-96.5
17.59,-96.46
17.59,-96.42
17.59,-96.37
17.59,-96.33
17.59,-96.28
17.59,-96.23
17.59,-96.19
17.59,-96.15
17.59,-96.1
17.59,-96.06
17.59,-96.01
17.59,-95.97
17.59,-95.92
17.59,-95.88
17.59,-95.83
17.59,-95.78
17.59,-95.74
17.59,-95.7
17.59,-95.65
17.59,-95.61
17.59,-95.56
17.59,-95.52
17.59,-95.47
17.59,-95.43
17.59,-95.38
17.59,-95.34
17.59,-95.29
17.59,-95.25
17.59,-95.2
17.59,-95.16
17.59,-95.11
17.59,-95.06
17.59,-95.02
17.59,-94.98
17.59,-94.93
17.59,-94.89
17.59,-94.84
17.59,-94.8
17.59,-94.75
17.59,-94.71
17.59,-94.66
17.59,-94.62
17.59,-94.57
17.59,-94.53
17.59,-94.48
17.59,-94.44
17.59,-94.39
17.59,-94.34
17.59,-94.3
17.59,-94.25
17.59,-94.21
17.59,-94.17
17.59,-94.12
17.59,-94.08
17.59,-94.03
17.59,-93.98
17.59,-93.94
17.59,-93.9
17.59,-93.85
17.59,-93.81
17.59,-93.76
17.59,-93.72
17.59,-93.67
17.59,-93.62
17.59,-93.58
17.59,-93.53
17.59,-93.49
17.59,-93.45
17.59,-93.4
17.59,-93.36
17.59,-93.31
17.59,-93.27
17.59,-93.22
17.59,-93.18
17.59,-93.13
17.59,-93.09
17.59,-93.04
17.59,-93.0
17.59,-92.95
17.59,-92.91
17.59,-92.86
17.59,-92.81
17.59,-92.77
17.59,-92.73
17.59,-92.68
17.59,-92.64
17.59,-92.59
17.59,-92.55
17.59,-92.5
17.59,-92.46
17.59,-92.41
17.59,-92.37
17.59,-92.32
17.59,-92.28
17.59,-92.23
17.59,-92.19
17.59,-92.14
17.59,-92.09
17.59,-92.05
17.59,-92.01
17.59,-91.96
17.59,-91.92
17.59,-91.87
17.59,-91.83
17.59,-91.78
17.59,-91.73
17.59,-91.69
17.59,-91.65
17.59,-91.6
17.59,-91.56
17.59,-91.51
17.59,-91.47
17.59,-91.42
17.59,-91.38
17.59,-91.33
17.59,-91.28
17.59,-91.24
17.59,-91.2
17.59,-91.15
17.59,-91.11
17.59,-91.06
17.59,-91.02
17.59,-90.97
17.59,-90.93
17.59,-90.88
17.59,-90.84
17.59,-90.79
17.59,-90.75
17.59,-90.7
17.59,-90.66
17.59,-90.61
17.59,-90.56
17.59,-90.52
17.59,-90.48
17.59,-90.43
17.59,-90.39
17.59,-90.34
17.59,-90.3
17.59,-90.25
17.59,-90.21
17.59,-90.16
17.59,-90.12
17.59,-90.07
17.59,-90.03
17.59,-89.98
17.59,-89.94
17.59,-89.89
17.59,-89.84
17.59,-89.8
17.59,-89.76
17.59,-89.71
17.59,-89.67
17.59,-89.62
17.59,-89.58
17.59,-89.53
17.59,-89.48
17.59,-89.44
17.59,-89.4
17.59,-89.35
17.59,-89.31
17.59,-89.26
17.59,-89.22
17.59,-89.17
17.59,-89.12
17.59,-89.08
17.59,-89.03
17.59,-88.99
17.59,-88.95
17.59,-88.9
17.59,-88.86
17.59,-88.81
17.59,-88.77
17.59,-88.72
17.59,-88.68
17.59,-88.63
17.59,-88.59
17.59,-88.54
17.59,-88.5
17.59,-88.45
17.59,-88.41
17.59,-88.36
17.59,-88.31
17.59,-88.27
17.59,-88.23
17.59,-88.18
17.59,-88.14
17.59,-88.09
17.59,-88.05
17.59,-88.0
17.59,-87.96
17.59,-87.91
17.59,-87.87
17.59,-87.82
17.59,-87.78
17.59,-87.73
17.59,-87.69
17.59,-87.64
17.59,-87.59
17.59,-87.55
17.59,-87.51
17.59,-87.46
17.59,-87.42
17.59,-87.37
17.59,-87.33
17.59,-87.28
17.59,-87.23
17.59,-87.19
17.59,-87.15
17.59,-87.1
17.59,-87.06
17.59,-87.01
17.59,-86.97
17.59,-86.92
17.59,-86.88
17.59,-86.83
17.59,-86.78
17.59,-86.74
17.59,-86.7
17.59,-86.65
17.59,-86.61
17.59,-86.56
17.59,-86.52
17.59,-86.47
17.59,-86.43
17.59,-86.38
17.59,-86.34
17.59,-86.29
17.59,-86.25
17.59,-86.2
17.59,-86.16
17.59,-86.11
17.59,-86.06
17.59,-86.02
17.59,-85.98
17.59,-85.93
17.59,-85.89
17.59,-85.84
17.59,-85.8
17.63,-117.34
17.63,-117.3
17.63,-117.25
17.63,-117.2
17.63,-117.16
17.63,-117.12
17.63,-117.07
17.63,-117.03
17.63,-116.98
17.63,-116.94
17.63,-116.89
17.63,-116.84
17.63,-116.8
17.63,-116.76
17.63,-116.71
17.63,-116.67
17.63,-116.62
17.63,-116.58
17.63,-116.53
17.63,-116.48
17.63,-116.44
17.63,-116.4
17.63,-116.35
17.63,-116.31
17.63,-116.26
17.63,-116.22
17.63,-116.17
17.63,-116.12
17.63,-116.08
17.63,-116.03
17.63,-115.99
17.63,-115.95
17.63,-115.9
17.63,-115.86
17.63,-115.81
17.63,-115.77
17.63,-115.72
17.63,-115.67
17.63,-115.63
17.63,-115.59
17.63,-115.54
17.63,-115.5
17.63,-115.45
17.63,-115.41
17.63,-115.36
17.63,-115.31
17.63,-115.27
17.63,-115.23
17.63,-115.18
17.63,-115.14
17.63,-115.09
17.63,-115.05
17.63,-115.0
17.63,-114.95
17.63,-114.91
17.63,-114.87
17.63,-114.82
17.63,-114.78
17.63,-114.73
17.63,-114.69
17.63,-114.64
17.63,-114.59
17.63,-114.55
17.63,-114.51
17.63,-114.46
17.63,-114.42
17.63,-114.37
17.63,-114.33
17.63,-114.28
17.63,-114.23
17.63,-114.19
17.63,-114.15
17.63,-114.1
17.63,-114.06
17.63,-114.01
17.63,-113.97
17.63,-113.92
17.63,-113.88
17.63,-113.83
17.63,-113.78
17.63,-113.74
17.63,-113.7
17.63,-113.65
17.63,-113.61
17.63,-113.56
17.63,-113.52
17.63,-113.47
17.63,-113.42
17.63,-113.38
17.63,-113.34
17.63,-113.29
17.63,-113.25
17.63,-113.2
17.63,-113.16
17.63,-113.11
17.63,-113.06
17.63,-113.02
17.63,-112.98
17.63,-112.93
17.63,-112.89
17.63,-112.84
17.63,-112.8
17.63,-112.75
17.63,-112.7
17.63,-112.66
17.63,-112.62
17.63,-112.57
17.63,-112.53
17.63,-112.48
17.63,-112.44
17.63,-112.39
17.63,-112.34
17.63,-112.3
17.63,-112.26
17.63,-112.21
17.63,-112.17
17.63,-112.12
17.63,-112.08
17.63,-112.03
17.63,-111.98
17.63,-111.94
17.63,-111.9
17.63,-111.85
17.63,-111.81
17.63,-111.76
17.63,-111.72
17.63,-111.67
17.63,-111.62
17.63,-111.58
17.63,-111.53
17.63,-111.49
17.63,-111.45
17.63,-111.4
17.63,-111.36
17.63,-111.31
17.63,-111.27
17.63,-111.22
17.63,-111.17
17.63,-111.13
17.63,-111.09
17.63,-111.04
17.63,-111.0
17.63,-110.95
17.63,-110.91
17.63,-110.86
17.63,-110.81
17.63,-110.77
17.63,-110.73
17.63,-110.68
17.63,-110.64
17.63,-110.59
17.63,-110.55
17.63,-110.5
17.63,-110.45
17.63,-110.41
17.63,-110.37
17.63,-110.32
17.63,-110.28
17.63,-110.23
17.63,-110.19
17.63,-110.14
17.63,-110.09
17.63,-110.05
17.63,-110.01
17.63,-109.96
17.63,-109.92
17.63,-109.87
17.63,-109.83
17.63,-109.78
17.63,-109.73
17.63,-109.69
17.63,-109.65
17.63,-109.6
17.63,-109.56
17.63,-109.51
17.63,-109.47
17.63,-109.42
17.63,-109.38
17.63,-109.33
17.63,-109.28
17.63,-109.24
17.63,-109.2
17.63,-109.15
17.63,-109.11
17.63,-109.06
17.63,-109.02
17.63,-108.97
17.63,-108.93
17.63,-108.88
17.63,-108.84
17.63,-108.79
17.63,-108.75
17.63,-108.7
17.63,-108.66
17.63,-108.61
17.63,-108.56
17.63,-108.52
17.63,-108.48
17.63,-108.43
17.63,-108.39
17.63,-108.34
17.63,-108.3
17.63,-108.25
17.63,-108.2
17.63,-108.16
17.63,-108.12
17.63,-108.07
17.63,-108.03
17.63,-107.98
17.63,-107.94
17.63,-107.89
17.63,-107.84
17.63,-107.8
17.63,-107.76
17.63,-107.71
17.63,-107.67
17.63,-107.62
17.63,-107.58
17.63,-107.53
17.63,-107.48
17.63,-107.44
17.63,-107.4
17.63,-107.35
17.63,-107.31
17.63,-107.26
17.63,-107.22
17.63,-107.17
17.63,-107.12
17.63,-107.08
17.63,-107.03
17.63,-106.99
17.63,-106.95
17.63,-106.9
17.63,-106.86
17.63,-106.81
17.63,-106.77
17.63,-106.72
17.63,-106.68
17.63,-106.63
17.63,-106.59
17.63,-106.54
17.63,-106.5
17.63,-106.45
17.63,-106.41
17.63,-106.36
17.63,-106.31
17.63,-106.27
17.63,-106.23
17.63,-106.18
17.63,-106.14
17.63,-106.09
17.63,-106.05
17.63,-106.0
17.63,-105.95
17.63,-105.91
17.63,-105.87
17.63,-105.82
17.63,-105.78
17.63,-105.73
17.63,-105.69
17.63,-105.64
17.63,-105.59
17.63,-105.55
17.63,-105.51
17.63,-105.46
17.63,-105.42
17.63,-105.37
17.63,-105.33
17.63,-105.28
17.63,-105.23
17.63,-105.19
17.63,-105.15
17.63,-105.1
17.63,-105.06
17.63,-105.01
17.63,-104.97
17.63,-104.92
17.63,-104.88
17.63,-104.83
17.63,-104.78
17.63,-104.74
17.63,-104.7
17.63,-104.65
17.63,-104.61
17.63,-104.56
17.63,-104.52
17.63,-104.47
17.63,-104.43
17.63,-104.38
17.63,-104.34
17.63,-104.29
17.63,-104.25
17.63,-104.2
17.63,-104.16
17.63,-104.11
17.63,-104.06
17.63,-104.02
17.63,-103.98
17.63,-103.93
17.63,-103.89
17.63,-103.84
17.63,-103.8
17.63,-103.75
17.63,-103.7
17.63,-103.66
17.63,-103.62
17.63,-103.57
17.63,-103.53
17.63,-103.48
17.63,-103.44
17.63,-103.39
17.63,-103.34
17.63,-103.3
17.63,-103.26
17.63,-103.21
17.63,-103.17
17.63,-103.12
17.63,-103.08
17.63,-103.03
17.63,-102.98
17.63,-102.94
17.63,-102.9
17.63,-102.85
17.63,-102.81
17.63,-102.76
17.63,-102.72
17.63,-102.67
17.63,-102.62
17.63,-102.58
17.63,-102.53
17.63,-102.49
17.63,-102.45
17.63,-102.4
17.63,-102.36
17.63,-102.31
17.63,-102.27
17.63,-102.22
17.63,-102.18
17.63,-102.13
17.63,-102.09
17.63,-102.04
17.63,-102.0
17.63,-101.95
17.63,-101.91
17.63,-101.86
17.63,-101.81
17.63,-101.77
17.63,-101.73
17.63,-101.68
17.63,-101.64
17.63,-101.59
17.63,-101.55
17.63,-101.5
17.63,-101.45
17.63,-101.41
17.63,-101.37
17.63,-101.32
17.63,-101.28
17.63,-101.23
17.63,-101.19
17.63,-101.14
17.63,-101.09
17.63,-101.05
17.63,-101.0
17.63,-100.96
17.63,-100.92
17.63,-100.87
17.63,-100.83
17.63,-100.78
17.63,-100.73
17.63,-100.69
17.63,-100.65
17.63,-100.6
17.63,-100.56
17.63,-100.51
17.63,-100.47
17.63,-100.42
17.63,-100.38
17.63,-100.33
17.63,-100.28
17.63,-100.24
17.63,-100.2
17.63,-100.15
17.63,-100.11
17.63,-100.06
17.63,-100.02
17.63,-99.97
17.63,-99.93
17.63,-99.88
17.63,-99.84
17.63,-99.79
17.63,-99.75
17.63,-99.7
17.63,-99.66
17.63,-99.61
17.63,-99.56
17.63,-99.52
17.63,-99.48
17.63,-99.43
17.63,-99.39
17.63,-99.34
17.63,-99.3
17.63,-99.25
17.63,-99.21
17.63,-99.16
17.63,-99.12
17.63,-99.07
17.63,-99.03
17.63,-98.98
17.63,-98.94
17.63,-98.89
17.63,-98.84
17.63,-98.8
17.63,-98.75
17.63,-98.71
17.63,-98.67
17.63,-98.62
17.63,-98.58
17.63,-98.53
17.63,-98.48
17.63,-98.44
17.63,-98.4
17.63,-98.35
17.63,-98.31
17.63,-98.26
17.63,-98.22
17.63,-98.17
17.63,-98.12
17.63,-98.08
17.63,-98.03
17.63,-97.99
17.63,-97.95
17.63,-97.9
17.63,-97.86
17.63,-97.81
17.63,-97.77
17.63,-97.72
17.63,-97.68
17.63,-97.63
17.63,-97.59
17.63,-97.54
17.63,-97.5
17.63,-97.45
17.63,-97.41
17.63,-97.36
17.63,-97.31
17.63,-97.27
17.63,-97.23
17.63,-97.18
17.63,-97.14
17.63,-97.09
17.63,-97.05
17.63,-97.0
17.63,-96.96
17.63,-96.91
17.63,-96.87
17.63,-96.82
17.63,-96.78
17.63,-96.73
17.63,-96.69
17.63,-96.64
17.63,-96.59
17.63,-96.55
17.63,-96.5
17.63,-96.46
17.63,-96.42
17.63,-96.37
17.63,-96.33
17.63,-96.28
17.63,-96.23
17.63,-96.19
17.63,-96.15
17.63,-96.1
17.63,-96.06
17.63,-96.01
17.63,-95.97
17.63,-95.92
17.63,-95.88
17.63,-95.83
17.63,-95.78
17.63,-95.74
17.63,-95.7
17.63,-95.65
17.63,-95.61
17.63,-95.56
17.63,-95.52
17.63,-95.47
17.63,-95.43
17.63,-95.38
17.63,-95.34
17.63,-95.29
17.63,-95.25
17.63,-95.2
17.63,-95.16
17.63,-95.11
17.63,-95.06
17.63,-95.02
17.63,-94.98
17.63,-94.93
17.63,-94.89
17.63,-94.84
17.63,-94.8
17.63,-94.75
17.63,-94.71
17.63,-94.66
17.63,-94.62
17.63,-94.57
17.63,-94.53
17.63,-94.48
17.63,-94.44
17.63,-94.39
17.63,-94.34
17.63,-94.3
17.63,-94.25
17.63,-94.21
17.63,-94.17
17.63,-94.12
17.63,-94.08
17.63,-94.03
17.63,-93.98
17.63,-93.94
17.63,-93.9
17.63,-93.85
17.63,-93.81
17.63,-93.76
17.63,-93.72
17.63,-93.67
17.63,-93.62
17.63,-93.58
17.63,-93.53
17.63,-93.49
17.63,-93.45
17.63,-93.4
17.63,-93.36
17.63,-93.31
17.63,-93.27
17.63,-93.22
17.63,-93.18
17.63,-93.13
17.63,-93.09
17.63,-93.04
17.63,-93.0
17.63,-92.95
17.63,-92.91
17.63,-92.86
17.63,-92.81
17.63,-92.77
17.63,-92.73
17.63,-92.68
17.63,-92.64
17.63,-92.59
17.63,-92.55
17.63,-92.5
17.63,-92.46
17.63,-92.41
17.63,-92.37
17.63,-92.32
17.63,-92.28
17.63,-92.23
17.63,-92.19
17.63,-92.14
17.63,-92.09
17.63,-92.05
17.63,-92.01
17.63,-91.96
17.63,-91.92
17.63,-91.87
17.63,-91.83
17.63,-91.78
17.63,-91.73
17.63,-91.69
17.63,-91.65
17.63,-91.6
17.63,-91.56
17.63,-91.51
17.63,-91.47
17.63,-91.42
17.63,-91.38
17.63,-91.33
17.63,-91.28
17.63,-91.24
17.63,-91.2
17.63,-91.15
17.63,-91.11
17.63,-91.06
17.63,-91.02
17.63,-90.97
17.63,-90.93
17.63,-90.88
17.63,-90.84
17.63,-90.79
17.63,-90.75
17.63,-90.7
17.63,-90.66
17.63,-90.61
17.63,-90.56
17.63,-90.52
17.63,-90.48
17.63,-90.43
17.63,-90.39
17.63,-90.34
17.63,-90.3
17.63,-90.25
17.63,-90.21
17.63,-90.16
17.63,-90.12
17.63,-90.07
17.63,-90.03
17.63,-89.98
17.63,-89.94
17.63,-89.89
17.63,-89.84
17.63,-89.8
17.63,-89.76
17.63,-89.71
17.63,-89.67
17.63,-89.62
17.63,-89.58
17.63,-89.53
17.63,-89.48
17.63,-89.44
17.63,-89.4
17.63,-89.35
17.63,-89.31
17.63,-89.26
17.63,-89.22
17.63,-89.17
17.63,-89.12
17.63,-89.08
17.63,-89.03
17.63,-88.99
17.63,-88.95
17.63,-88.9
17.63,-88.86
17.63,-88.81
17.63,-88.77
17.63,-88.72
17.63,-88.68
17.63,-88.63
17.63,-88.59
17.63,-88.54
17.63,-88.5
17.63,-88.45
17.63,-88.41
17.63,-88.36
17.63,-88.31
17.63,-88.27
17.63,-88.23
17.63,-88.18
17.63,-88.14
17.63,-88.09
17.63,-88.05
17.63,-88.0
17.63,-87.96
17.63,-87.91
17.63,-87.87
17.63,-87.82
17.63,-87.78
17.63,-87.73
17.63,-87.69
17.63,-87.64
17.63,-87.59
17.63,-87.55
17.63,-87.51
17.63,-87.46
17.63,-87.42
17.63,-87.37
17.63,-87.33
17.63,-87.28
17.63,-87.23
17.63,-87.19
17.63,-87.15
17.63,-87.1
17.63,-87.06
17.63,-87.01
17.63,-86.97
17.63,-86.92
17.63,-86.88
17.63,-86.83
17.63,-86.78
17.63,-86.74
17.63,-86.7
17.63,-86.65
17.63,-86.61
17.63,-86.56
17.63,-86.52
17.63,-86.47
17.63,-86.43
17.63,-86.38
17.63,-86.34
17.63,-86.29
17.63,-86.25
17.63,-86.2
17.63,-86.16
17.63,-86.11
17.63,-86.06
17.63,-86.02
17.63,-85.98
17.63,-85.93
17.63,-85.89
17.63,-85.84
17.63,-85.8
17.68,-117.34
17.68,-117.3
17.68,-117.25
17.68,-117.2
17.68,-117.16
17.68,-117.12
17.68,-117.07
17.68,-117.03
17.68,-116.98
17.68,-116.94
17.68,-116.89
17.68,-116.84
17.68,-116.8
17.68,-116.76
17.68,-116.71
17.68,-116.67
17.68,-116.62
17.68,-116.58
17.68,-116.53
17.68,-116.48
17.68,-116.44
17.68,-116.4
17.68,-116.35
17.68,-116.31
17.68,-116.26
17.68,-116.22
17.68,-116.17
17.68,-116.12
17.68,-116.08
17.68,-116.03
17.68,-115.99
17.68,-115.95
17.68,-115.9
17.68,-115.86
17.68,-115.81
17.68,-115.77
17.68,-115.72
17.68,-115.67
17.68,-115.63
17.68,-115.59
17.68,-115.54
17.68,-115.5
17.68,-115.45
17.68,-115.41
17.68,-115.36
17.68,-115.31
17.68,-115.27
17.68,-115.23
17.68,-115.18
17.68,-115.14
17.68,-115.09
17.68,-115.05
17.68,-115.0
17.68,-114.95
17.68,-114.91
17.68,-114.87
17.68,-114.82
17.68,-114.78
17.68,-114.73
17.68,-114.69
17.68,-114.64
17.68,-114.59
17.68,-114.55
17.68,-114.51
17.68,-114.46
17.68,-114.42
17.68,-114.37
17.68,-114.33
17.68,-114.28
17.68,-114.23
17.68,-114.19
17.68,-114.15
17.68,-114.1
17.68,-114.06
17.68,-114.01
17.68,-113.97
17.68,-113.92
17.68,-113.88
17.68,-113.83
17.68,-113.78
17.68,-113.74
17.68,-113.7
17.68,-113.65
17.68,-113.61
17.68,-113.56
17.68,-113.52
17.68,-113.47
17.68,-113.42
17.68,-113.38
17.68,-113.34
17.68,-113.29
17.68,-113.25
17.68,-113.2
17.68,-113.16
17.68,-113.11
17.68,-113.06
17.68,-113.02
17.68,-112.98
17.68,-112.93
17.68,-112.89
17.68,-112.84
17.68,-112.8
17.68,-112.75
17.68,-112.7
17.68,-112.66
17.68,-112.62
17.68,-112.57
17.68,-112.53
17.68,-112.48
17.68,-112.44
17.68,-112.39
17.68,-112.34
17.68,-112.3
17.68,-112.26
17.68,-112.21
17.68,-112.17
17.68,-112.12
17.68,-112.08
17.68,-112.03
17.68,-111.98
17.68,-111.94
17.68,-111.9
17.68,-111.85
17.68,-111.81
17.68,-111.76
17.68,-111.72
17.68,-111.67
17.68,-111.62
17.68,-111.58
17.68,-111.53
17.68,-111.49
17.68,-111.45
17.68,-111.4
17.68,-111.36
17.68,-111.31
17.68,-111.27
17.68,-111.22
17.68,-111.17
17.68,-111.13
17.68,-111.09
17.68,-111.04
17.68,-111.0
17.68,-110.95
17.68,-110.91
17.68,-110.86
17.68,-110.81
17.68,-110.77
17.68,-110.73
17.68,-110.68
17.68,-110.64
17.68,-110.59
17.68,-110.55
17.68,-110.5
17.68,-110.45
17.68,-110.41
17.68,-110.37
17.68,-110.32
17.68,-110.28
17.68,-110.23
17.68,-110.19
17.68,-110.14
17.68,-110.09
17.68,-110.05
17.68,-110.01
17.68,-109.96
17.68,-109.92
17.68,-109.87
17.68,-109.83
17.68,-109.78
17.68,-109.73
17.68,-109.69
17.68,-109.65
17.68,-109.6
17.68,-109.56
17.68,-109.51
17.68,-109.47
17.68,-109.42
17.68,-109.38
17.68,-109.33
17.68,-109.28
17.68,-109.24
17.68,-109.2
17.68,-109.15
17.68,-109.11
17.68,-109.06
17.68,-109.02
17.68,-108.97
17.68,-108.93
17.68,-108.88
17.68,-108.84
17.68,-108.79
17.68,-108.75
17.68,-108.7
17.68,-108.66
17.68,-108.61
17.68,-108.56
17.68,-108.52
17.68,-108.48
17.68,-108.43
17.68,-108.39
17.68,-108.34
17.68,-108.3
17.68,-108.25
17.68,-108.2
17.68,-108.16
17.68,-108.12
17.68,-108.07
17.68,-108.03
17.68,-107.98
17.68,-107.94
17.68,-107.89
17.68,-107.84
17.68,-107.8
17.68,-107.76
17.68,-107.71
17.68,-107.67
17.68,-107.62
17.68,-107.58
17.68,-107.53
17.68,-107.48
17.68,-107.44
17.68,-107.4
17.68,-107.35
17.68,-107.31
17.68,-107.26
17.68,-107.22
17.68,-107.17
17.68,-107.12
17.68,-107.08
17.68,-107.03
17.68,-106.99
17.68,-106.95
17.68,-106.9
17.68,-106.86
17.68,-106.81
17.68,-106.77
17.68,-106.72
17.68,-106.68
17.68,-106.63
17.68,-106.59
17.68,-106.54
17.68,-106.5
17.68,-106.45
17.68,-106.41
17.68,-106.36
17.68,-106.31
17.68,-106.27
17.68,-106.23
17.68,-106.18
17.68,-106.14
17.68,-106.09
17.68,-106.05
17.68,-106.0
17.68,-105.95
17.68,-105.91
17.68,-105.87
17.68,-105.82
17.68,-105.78
17.68,-105.73
17.68,-105.69
17.68,-105.64
17.68,-105.59
17.68,-105.55
17.68,-105.51
17.68,-105.46
17.68,-105.42
17.68,-105.37
17.68,-105.33
17.68,-105.28
17.68,-105.23
17.68,-105.19
17.68,-105.15
17.68,-105.1
17.68,-105.06
17.68,-105.01
17.68,-104.97
17.68,-104.92
17.68,-104.88
17.68,-104.83
17.68,-104.78
17.68,-104.74
17.68,-104.7
17.68,-104.65
17.68,-104.61
17.68,-104.56
17.68,-104.52
17.68,-104.47
17.68,-104.43
17.68,-104.38
17.68,-104.34
17.68,-104.29
17.68,-104.25
17.68,-104.2
17.68,-104.16
17.68,-104.11
17.68,-104.06
17.68,-104.02
17.68,-103.98
